system,step,latent_damage_mse,state_damage_rel_mse,direct_ground_damage_rel_mse
reaction_diffusion,1,0.0008916573715396225,0.00011943803110625595,7.582036050735041e-05
reaction_diffusion,2,0.0002970305795315653,6.092065086704679e-05,6.711366586387157e-05
reaction_diffusion,3,0.00018330253078602254,4.5138101995689794e-05,5.957235407549888e-05
reaction_diffusion,4,0.00013759553257841617,3.770212424569763e-05,5.45810726180207e-05
reaction_diffusion,5,0.00010879471665248275,3.356035813339986e-05,4.914199962513521e-05
reaction_diffusion,6,9.528153896098956e-05,3.226003173040226e-05,4.303811147110537e-05
reaction_diffusion,7,8.409663860220462e-05,3.2053740142146125e-05,3.682345413835719e-05
reaction_diffusion,8,7.969552098074928e-05,3.3080443245125934e-05,3.293747067800723e-05
reaction_diffusion,9,7.547272252850235e-05,3.401774665690027e-05,2.8273931093281135e-05
reaction_diffusion,10,7.192415068857372e-05,3.3701551728881896e-05,2.4418188331765123e-05
reaction_diffusion,11,6.9053188781254e-05,3.3983218600042164e-05,2.041213883785531e-05
reaction_diffusion,12,6.299283995758742e-05,3.252056194469333e-05,1.7172336811199784e-05
reaction_diffusion,13,5.9021425840910524e-05,3.0967770726419985e-05,1.4059540262678638e-05
reaction_diffusion,14,5.446463546832092e-05,2.878616396628786e-05,1.0708213267207611e-05
reaction_diffusion,15,4.944004467688501e-05,2.6616988179739565e-05,8.71441443450749e-06
reaction_diffusion,16,4.264790186425671e-05,2.338935519219376e-05,6.6642987803788856e-06
