system,step,latent_damage_mse,state_damage_rel_mse,direct_ground_damage_rel_mse
reaction_diffusion,1,0.0011502215638756752,8.608819189248607e-05,7.899393676780164e-05
reaction_diffusion,2,0.00020018708892166615,3.063842814299278e-05,7.26190410205163e-05
reaction_diffusion,3,5.5836819228716195e-05,1.583280391059816e-05,6.654460594290867e-05
reaction_diffusion,4,2.092507747875061e-05,9.889155080600176e-06,6.205453973961994e-05
reaction_diffusion,5,8.359308594663162e-06,4.615299985744059e-06,5.699154280591756e-05
reaction_diffusion,6,2.905532028307789e-06,1.3826182794218767e-06,5.193319157115184e-05
reaction_diffusion,7,1.2289725646041916e-06,1.4847258000827424e-07,4.8565030738245696e-05
reaction_diffusion,8,1.2703873153441236e-06,4.205502648346737e-07,4.165629798080772e-05
reaction_diffusion,9,2.424693548164214e-06,1.619295176169544e-06,3.7003967008786276e-05
reaction_diffusion,10,4.665847427531844e-06,3.0572255127481185e-06,3.597543036448769e-05
reaction_diffusion,11,5.725929895561421e-06,4.96965867569088e-06,3.0379098461708054e-05
reaction_diffusion,12,6.71526640871889e-06,7.202794677141355e-06,2.7126545319333673e-05
reaction_diffusion,13,9.988888450607192e-06,1.0107102752954233e-05,2.4004657461773604e-05
reaction_diffusion,14,1.0003687748394441e-05,1.09856327981106e-05,1.924073694681283e-05
reaction_diffusion,15,1.4255097084969748e-05,1.3691533240489662e-05,1.6415604477515444e-05
reaction_diffusion,16,1.4001485396875069e-05,1.5302068277378567e-05,1.2814568435715046e-05
