system,step,latent_damage_mse,state_damage_rel_mse,direct_ground_damage_rel_mse
burgers,1,0.10407284647226334,0.018090305849909782,0.0003422765585128218
burgers,2,0.03532809391617775,0.010301178321242332,0.00029493251349776983
burgers,3,0.021535495296120644,0.007729513570666313,0.0002681591722648591
burgers,4,0.015877557918429375,0.006481774616986513,0.00025604263646528125
burgers,5,0.013545759953558445,0.006021127570420504,0.00024406365992035717
burgers,6,0.012594573199748993,0.005756786558777094,0.0002408668806310743
burgers,7,0.012677948921918869,0.00579970795661211,0.00023968979076016694
burgers,8,0.012479882687330246,0.005603482481092215,0.0002420857344986871
burgers,9,0.012752171605825424,0.005496998317539692,0.00021757715148851275
burgers,10,0.012875980697572231,0.0052635567262768745,0.00022274244111031294
burgers,11,0.012873769737780094,0.005049114115536213,0.00021630027913488448
burgers,12,0.01354694738984108,0.004990844521671534,0.00021572639525402337
burgers,13,0.013979142531752586,0.004851908423006535,0.00021562623442150652
burgers,14,0.01480318047106266,0.004811289254575968,0.000214246436371468
burgers,15,0.015737095847725868,0.004861930850893259,0.00021092101815156639
burgers,16,0.016738297417759895,0.004842057358473539,0.00021023882436566055
