system,step,latent_damage_mse,state_damage_rel_mse,direct_ground_damage_rel_mse
reaction_diffusion,1,0.0009297568467445672,0.00012949678057339042,7.480561907868832e-05
reaction_diffusion,2,0.00021844424190931022,5.821531158289872e-05,6.844307790743187e-05
reaction_diffusion,3,0.0001126062634284608,3.961482798331417e-05,6.209935963852331e-05
reaction_diffusion,4,6.879662396386266e-05,2.867552757379599e-05,5.511814742931165e-05
reaction_diffusion,5,4.399263343657367e-05,1.99057103600353e-05,4.908731716568582e-05
reaction_diffusion,6,3.1663708796259016e-05,1.5580224498989992e-05,4.625614019460045e-05
reaction_diffusion,7,2.231547659903299e-05,1.1374317182344384e-05,3.814654701272957e-05
reaction_diffusion,8,1.7369931811117567e-05,8.49674324854277e-06,3.5205259337089956e-05
reaction_diffusion,9,1.2005003554804716e-05,6.178608146001352e-06,3.064254633500241e-05
reaction_diffusion,10,9.51749552768888e-06,4.929610895487713e-06,2.756077992671635e-05
reaction_diffusion,11,6.610771379200742e-06,4.50813695351826e-06,2.500640766811557e-05
reaction_diffusion,12,5.683122708433075e-06,3.6932231068931287e-06,1.880459785752464e-05
reaction_diffusion,13,6.982652848819271e-06,4.115980118513107e-06,1.7623595340410247e-05
reaction_diffusion,14,6.475921964010922e-06,2.824914190568961e-06,1.503629482613178e-05
reaction_diffusion,15,5.3443422984855715e-06,2.4910423235269263e-06,1.1533063116075937e-05
reaction_diffusion,16,5.67836468690075e-06,2.9268578600749606e-06,9.706505807116628e-06
