system,step,latent_damage_mse,state_damage_rel_mse,direct_ground_damage_rel_mse
reaction_diffusion,1,0.0006669095018878579,0.0001501198421465233,7.066392572596669e-05
reaction_diffusion,2,0.00039138738065958023,0.00012028410856146365,6.567539094248787e-05
reaction_diffusion,3,0.0002884956484194845,0.00010899049084400758,6.123324419604614e-05
reaction_diffusion,4,0.00023778229660820216,0.00010454592847963795,5.726020026486367e-05
reaction_diffusion,5,0.0002081751881632954,0.00010150677553610876,5.41665758646559e-05
reaction_diffusion,6,0.00018567507504485548,9.733367915032431e-05,4.9900067097041756e-05
reaction_diffusion,7,0.00016801210585981607,9.207452239934355e-05,4.8685738875065e-05
reaction_diffusion,8,0.00015429776976816356,8.83872271515429e-05,4.568056101561524e-05
reaction_diffusion,9,0.00014137533435132354,8.311212150147185e-05,4.1975599742727354e-05
reaction_diffusion,10,0.00012739450903609395,7.715137326158583e-05,3.979610119131394e-05
reaction_diffusion,11,0.0001102536843973212,6.839181151008233e-05,3.6980061850044876e-05
reaction_diffusion,12,9.864874300546944e-05,6.161852797959e-05,3.430232027312741e-05
reaction_diffusion,13,8.818740752758458e-05,5.59093059564475e-05,3.152010322082788e-05
reaction_diffusion,14,7.88445831858553e-05,5.074743239674717e-05,2.919687540270388e-05
reaction_diffusion,15,7.259621634148061e-05,4.583028930937871e-05,2.6269248337484896e-05
reaction_diffusion,16,6.293900514720008e-05,4.085176988155581e-05,2.516235690563917e-05
