system,step,latent_damage_mse,state_damage_rel_mse,direct_ground_damage_rel_mse
heat,1,0.06212795153260231,0.012504191137850285,9.484022302785888e-05
heat,2,0.024751001968979836,0.0077623543329536915,8.778376650298014e-05
heat,3,0.017269358038902283,0.00640345923602581,8.933482604334131e-05
heat,4,0.014787700958549976,0.005909018684178591,8.723639621166512e-05
heat,5,0.014239459298551083,0.005857395473867655,8.839958172757179e-05
heat,6,0.014787714928388596,0.005990357603877783,8.909003372536972e-05
heat,7,0.016374608501791954,0.006336301565170288,9.095949644688517e-05
heat,8,0.017900533974170685,0.006413837429136038,9.425153984921053e-05
heat,9,0.01925404742360115,0.006351594813168049,9.88210886134766e-05
heat,10,0.019728541374206543,0.0059239212423563,0.00010011209087679163
heat,11,0.02032948099076748,0.00555954547598958,0.00010094467870658264
heat,12,0.020474009215831757,0.0051644183695316315,0.0001040037750499323
heat,13,0.02012615278363228,0.004765222314745188,0.00010514858877286315
heat,14,0.020193396136164665,0.004544729832559824,0.0001044287346303463
heat,15,0.02108778804540634,0.004418693017214537,0.00011271177208982408
heat,16,0.022579075768589973,0.004397777374833822,0.00011024392006220296
