system,strategy,full_rel_mse,tail16_rel_mse,final_step_rel_mse
reaction_diffusion,latent,0.0035973472986370325,0.005629860796034336,0.006804770324379206
reaction_diffusion,state,0.04322459176182747,0.10989729315042496,0.18573422729969025
reaction_diffusion,latent_branch,0.005373448599129915,0.008182643912732601,0.009084140881896019
reaction_diffusion,hybrid_2,0.011717922054231167,0.022090062499046326,0.026603268459439278
reaction_diffusion,hybrid_4,0.006921331863850355,0.012043965049088001,0.013950735330581665
reaction_diffusion,hybrid_8,0.004939671605825424,0.00828230008482933,0.009732164442539215
reaction_diffusion,hybrid_16,0.0038625162560492754,0.006081612780690193,0.007053104229271412
