system,step,latent_damage_mse,state_damage_rel_mse,direct_ground_damage_rel_mse
heat,1,0.05082907900214195,0.014640728011727333,9.406796743860468e-05
heat,2,0.02447395585477352,0.009758909232914448,8.583549788454548e-05
heat,3,0.017216695472598076,0.008130736649036407,9.037167183123529e-05
heat,4,0.01416223868727684,0.007402029819786549,8.890884055290371e-05
heat,5,0.012884289026260376,0.00698251323774457,9.14379270398058e-05
heat,6,0.012813455425202847,0.0068725827150046825,9.996374137699604e-05
heat,7,0.01334565132856369,0.006918121594935656,9.703472460387275e-05
heat,8,0.014182543382048607,0.006852392572909594,0.00010214414214715362
heat,9,0.015878278762102127,0.007290139328688383,9.738474909681827e-05
heat,10,0.018659435212612152,0.008234720677137375,0.00010799762821989134
heat,11,0.02299119532108307,0.008886978961527348,0.00010658142855390906
heat,12,0.026365602388978004,0.008941524662077427,0.00011061588884331286
heat,13,0.028911329805850983,0.008701005019247532,0.00011985220044152811
heat,14,0.03176995366811752,0.008692937903106213,0.00012616267486009747
heat,15,0.03444593772292137,0.008210208266973495,0.00013139468501321971
heat,16,0.03520745411515236,0.007243347819894552,0.00013729928468819708
