system,step,latent_damage_mse,state_damage_rel_mse,direct_ground_damage_rel_mse
heat,1,0.08090390264987946,0.013979415409266949,0.00010565583215793595
heat,2,0.03543338179588318,0.00878935120999813,9.511160897091031e-05
heat,3,0.02500254660844803,0.007332058623433113,9.831472561927512e-05
heat,4,0.021342407912015915,0.006941124331206083,9.697560017229989e-05
heat,5,0.019842565059661865,0.006916441489011049,9.625212260289118e-05
heat,6,0.01883966103196144,0.006984293926507235,9.843122097663581e-05
heat,7,0.018960081040859222,0.0071787345223128796,0.000106161976873409
heat,8,0.019342409446835518,0.007076167967170477,0.00010165184357902035
heat,9,0.01987602934241295,0.006831110455095768,0.00011494402133394033
heat,10,0.020542021840810776,0.006569191813468933,0.00011818796338047832
heat,11,0.021787390112876892,0.006516744382679462,0.00012051455996697769
heat,12,0.022432489320635796,0.006311738397926092,0.00013031855633016676
heat,13,0.025551812723279,0.006754156667739153,0.00013627466978505254
heat,14,0.02853826805949211,0.006886224262416363,0.00014902601833455265
heat,15,0.030161887407302856,0.0065903859212994576,0.00014147089677862823
heat,16,0.02950623631477356,0.006243274547159672,0.00015406424063257873
