system,step,latent_damage_mse,state_damage_rel_mse,direct_ground_damage_rel_mse
reaction_diffusion,1,0.0006264309631660581,3.283997284597717e-05,7.050661952234805e-05
reaction_diffusion,2,5.6019413023022935e-05,9.988029887608718e-06,6.367635796777904e-05
reaction_diffusion,3,1.4042842849448789e-05,4.831222668144619e-06,6.514551205327734e-05
reaction_diffusion,4,1.1238375918765087e-05,5.228004738455638e-06,5.869354572496377e-05
reaction_diffusion,5,1.716980477795005e-05,8.78667469805805e-06,4.884306326857768e-05
reaction_diffusion,6,1.9033659555134363e-05,1.0674588338588364e-05,4.372676266939379e-05
reaction_diffusion,7,2.5265611839131452e-05,1.4302875570137985e-05,4.42316522821784e-05
reaction_diffusion,8,2.5780127543839626e-05,1.5968740626703948e-05,3.708927761181258e-05
reaction_diffusion,9,3.014248977706302e-05,1.9005810827366076e-05,3.1049115932546556e-05
reaction_diffusion,10,2.6627047191141173e-05,1.7591697542229667e-05,2.5248555175494403e-05
reaction_diffusion,11,2.458726339682471e-05,1.6100748325698078e-05,2.328491427761037e-05
reaction_diffusion,12,2.4455141101498157e-05,1.696178333077114e-05,2.0228220819262788e-05
reaction_diffusion,13,2.054441938525997e-05,1.4203673345036805e-05,1.5021270883153193e-05
reaction_diffusion,14,1.8755932615022175e-05,1.3190667232265696e-05,1.5424029697896913e-05
reaction_diffusion,15,1.681286266830284e-05,1.1729055586329196e-05,1.0820828720170539e-05
reaction_diffusion,16,1.3914202099840622e-05,9.548508387524635e-06,9.163401955447625e-06
