system,step,latent_damage_mse,state_damage_rel_mse,direct_ground_damage_rel_mse
burgers,1,0.07532935589551926,0.018412573263049126,0.0001526502164779231
burgers,2,0.03682032227516174,0.012546288780868053,0.0001403868373017758
burgers,3,0.026893548667430878,0.010212759487330914,0.00013953899906482548
burgers,4,0.023261189460754395,0.009346161969006062,0.00013891786511521786
burgers,5,0.021992038935422897,0.008977184072136879,0.00014100782573223114
burgers,6,0.021903276443481445,0.008855827152729034,0.00014469429152086377
burgers,7,0.022981148213148117,0.009244698099792004,0.00015363063721451908
burgers,8,0.024669278413057327,0.009536735713481903,0.0001560775563120842
burgers,9,0.028660833835601807,0.010120145045220852,0.00016109438729472458
burgers,10,0.03171660378575325,0.009937425144016743,0.00017411279259249568
burgers,11,0.0345655158162117,0.009448646567761898,0.0001815138093661517
burgers,12,0.03634296730160713,0.008817911148071289,0.0001841878838604316
burgers,13,0.03750716149806976,0.008189307525753975,0.00017757741443347186
burgers,14,0.03953733295202255,0.00783983338624239,0.00018168226233683527
burgers,15,0.03986971452832222,0.007099704816937447,0.0001796650030883029
burgers,16,0.04167201370000839,0.006562088616192341,0.00019202099065296352
