system,strategy,full_rel_mse,tail16_rel_mse,final_step_rel_mse
reaction_diffusion,latent,0.002401948906481266,0.001820509321987629,0.0019600996747612953
reaction_diffusion,state,0.0025855794083327055,0.0022417521104216576,0.0026254334952682257
reaction_diffusion,latent_branch,0.0032467851415276527,0.003165732603520155,0.0034598582424223423
reaction_diffusion,hybrid_2,0.002441201126202941,0.0019033116986975074,0.0020455000922083855
reaction_diffusion,hybrid_4,0.002404181519523263,0.0018198955804109573,0.001924256095662713
reaction_diffusion,hybrid_8,0.0023959882091730833,0.0018021108116954565,0.0019064194057136774
reaction_diffusion,hybrid_16,0.0023952459450811148,0.001800007070414722,0.0019107164116576314
