system,step,latent_damage_mse,state_damage_rel_mse,direct_ground_damage_rel_mse
reaction_diffusion,1,0.00044931125012226403,0.00010199035023106262,7.317001291085035e-05
reaction_diffusion,2,0.00016386657080147415,7.997344800969586e-05,6.828156620031223e-05
reaction_diffusion,3,9.782153938431293e-05,7.540184014942497e-05,6.677109195152298e-05
reaction_diffusion,4,7.882573117967695e-05,7.371544052148238e-05,6.51943264529109e-05
reaction_diffusion,5,7.051569991745055e-05,7.233390351757407e-05,6.089205271564424e-05
reaction_diffusion,6,6.464520265581086e-05,6.997732270974666e-05,5.6138323998311535e-05
reaction_diffusion,7,6.075643977965228e-05,6.756689981557429e-05,5.1527851610444486e-05
reaction_diffusion,8,5.706608499167487e-05,6.533932173624635e-05,4.768836879520677e-05
reaction_diffusion,9,5.27992015122436e-05,6.182898505358025e-05,4.430788612808101e-05
reaction_diffusion,10,4.643328793463297e-05,5.521250204765238e-05,4.4478027120931074e-05
reaction_diffusion,11,4.1639817936811596e-05,5.080267874291167e-05,4.078489655512385e-05
reaction_diffusion,12,3.732412733370438e-05,4.632069612853229e-05,3.7005458580097184e-05
reaction_diffusion,13,3.397881664568558e-05,4.2793551983777434e-05,3.863478559651412e-05
reaction_diffusion,14,3.4435593988746405e-05,4.395011274027638e-05,3.2483949325978756e-05
reaction_diffusion,15,3.323984856251627e-05,4.2628329538274556e-05,3.0119086659397e-05
reaction_diffusion,16,3.1940908229444176e-05,4.1328370571136475e-05,2.8258413294679485e-05
