system,step,latent_damage_mse,state_damage_rel_mse,direct_ground_damage_rel_mse
reaction_diffusion,1,0.0004800497554242611,6.169859989313409e-05,7.440090121235698e-05
reaction_diffusion,2,0.00020390217832755297,2.9440692742355168e-05,6.784684956073761e-05
reaction_diffusion,3,0.00010295704123564065,1.689386772341095e-05,6.266275886446238e-05
reaction_diffusion,4,5.948333637206815e-05,1.1348960470058955e-05,5.700996916857548e-05
reaction_diffusion,5,4.0181592339649796e-05,8.757594514463563e-06,5.342547228792682e-05
reaction_diffusion,6,2.5980900318245403e-05,6.444759037549375e-06,4.875435115536675e-05
reaction_diffusion,7,1.780924321792554e-05,4.726523457065923e-06,4.343153705121949e-05
reaction_diffusion,8,1.1056455150537658e-05,3.2457269298902247e-06,3.9149475924205035e-05
reaction_diffusion,9,8.802507181826513e-06,2.6067546059493907e-06,3.57412536686752e-05
reaction_diffusion,10,6.815509095758898e-06,2.062494786514435e-06,3.171655043843202e-05
reaction_diffusion,11,5.139785116625717e-06,1.506011813035002e-06,2.8487766030593775e-05
reaction_diffusion,12,4.685012299887603e-06,1.3840198107573087e-06,2.5204484700225294e-05
reaction_diffusion,13,4.051677024108358e-06,1.3502917681762483e-06,2.2203230400918983e-05
reaction_diffusion,14,3.930175353161758e-06,1.3988438922751811e-06,1.934475039888639e-05
reaction_diffusion,15,4.3509430724952836e-06,1.6088837355709984e-06,1.6532052541151643e-05
reaction_diffusion,16,4.635855020751478e-06,1.9758217604248784e-06,1.4191970876709092e-05
