system,step,latent_damage_mse,state_damage_rel_mse,direct_ground_damage_rel_mse
burgers,1,0.44500550627708435,0.043203406035900116,0.0008137917029671371
burgers,2,0.29115045070648193,0.03780307620763779,0.0007129008881747723
burgers,3,0.17611193656921387,0.027066484093666077,0.0005201107123866677
burgers,4,0.12140607833862305,0.0210777185857296,0.00044882201473228633
burgers,5,0.09653899818658829,0.018350660800933838,0.0003889004292432219
burgers,6,0.08340872079133987,0.016697071492671967,0.00038015044992789626
burgers,7,0.07606774568557739,0.015793994069099426,0.00035120086977258325
burgers,8,0.07252979278564453,0.015280680730938911,0.0003532667469698936
burgers,9,0.07265325635671616,0.015385265462100506,0.0003327740996610373
burgers,10,0.07534199208021164,0.016096288338303566,0.0003424034803174436
burgers,11,0.07809201627969742,0.015680713579058647,0.0003618719056248665
burgers,12,0.07974531501531601,0.014539004303514957,0.0003731153265107423
burgers,13,0.08180369436740875,0.013996202498674393,0.0004149634041823447
burgers,14,0.08609598129987717,0.014203531667590141,0.0004676777170971036
burgers,15,0.09421957284212112,0.015573556534945965,0.000525422568898648
burgers,16,0.10910585522651672,0.017397988587617874,0.0006641537765972316
