system,step,latent_damage_mse,state_damage_rel_mse,direct_ground_damage_rel_mse
burgers,1,0.08038376271724701,0.014532722532749176,0.00011431935854488984
burgers,2,0.03285204991698265,0.008704468607902527,0.00010611564357532188
burgers,3,0.022071897983551025,0.007327588275074959,0.00010890704288613051
burgers,4,0.01847665011882782,0.007015978451818228,0.00010265513992635533
burgers,5,0.018072903156280518,0.007426803931593895,0.00010874078725464642
burgers,6,0.01912032626569271,0.007909628562629223,0.000109177126432769
burgers,7,0.021505029872059822,0.008649378083646297,0.00011956176604144275
burgers,8,0.024752095341682434,0.00948841031640768,0.0001196575176436454
burgers,9,0.030168717727065086,0.010615265928208828,0.00012754765339195728
burgers,10,0.036846477538347244,0.011175116524100304,0.00013535836478695273
burgers,11,0.0447184257209301,0.010955877602100372,0.00013201753608882427
burgers,12,0.04826154187321663,0.010584141127765179,0.00013749678328167647
burgers,13,0.05067700520157814,0.010392211377620697,0.00013712694635614753
burgers,14,0.05510031804442406,0.009985757991671562,0.00013880166807211936
burgers,15,0.06112055853009224,0.00995705183595419,0.0001365302159683779
burgers,16,0.07075155526399612,0.010087879374623299,0.0001378885644953698
