system,step,latent_damage_mse,state_damage_rel_mse,direct_ground_damage_rel_mse
burgers,1,0.06540361046791077,0.013273126445710659,0.0001225754531333223
burgers,2,0.02577936090528965,0.008253298699855804,0.00010753768583526835
burgers,3,0.017650408670306206,0.007106229197233915,0.00010195290815318003
burgers,4,0.014759501442313194,0.006775689776986837,0.00010290186037309468
burgers,5,0.01386435516178608,0.006846996024250984,0.0001073595485650003
burgers,6,0.013913766480982304,0.007183939218521118,0.00011044847633456811
burgers,7,0.014221184886991978,0.007408576086163521,0.00010763698810478672
burgers,8,0.015418821014463902,0.0077500008046627045,0.0001082439484889619
burgers,9,0.01676616445183754,0.007998551242053509,0.0001142590626841411
burgers,10,0.018880583345890045,0.008448053151369095,0.00011553983495105058
burgers,11,0.02127363160252571,0.008730661123991013,0.00011453565093688667
burgers,12,0.02503746747970581,0.009236136451363564,0.00012358928506728262
burgers,13,0.028440771624445915,0.009325380437076092,0.00012626673560589552
burgers,14,0.0325842946767807,0.009404739364981651,0.0001279689749935642
burgers,15,0.036257561296224594,0.009058873169124126,0.0001345139171462506
burgers,16,0.039394304156303406,0.0086838249117136,0.00014338963956106454
