system,step,latent_damage_mse,state_damage_rel_mse,direct_ground_damage_rel_mse
reaction_diffusion,1,0.0008063308778218925,7.34709610696882e-05,7.300511060748249e-05
reaction_diffusion,2,0.00018309138249605894,3.305224163341336e-05,6.715150811942294e-05
reaction_diffusion,3,8.902904664864764e-05,2.7875015803147107e-05,6.300093809841201e-05
reaction_diffusion,4,6.279836088651791e-05,2.6356590751674958e-05,5.737479659728706e-05
reaction_diffusion,5,5.4352425649994984e-05,2.625988236104604e-05,5.228313966654241e-05
reaction_diffusion,6,4.765157791553065e-05,2.6129364414373413e-05,4.970936424797401e-05
reaction_diffusion,7,3.966525400755927e-05,2.3631704607396387e-05,4.5633882109541446e-05
reaction_diffusion,8,3.0053950467845425e-05,2.0221392333041877e-05,4.255278327036649e-05
reaction_diffusion,9,2.25995245273225e-05,1.613371387065854e-05,3.7723337300121784e-05
reaction_diffusion,10,1.7024314729496837e-05,1.2966345821041614e-05,3.5026670957449824e-05
reaction_diffusion,11,1.4920418834662996e-05,1.2098355000489391e-05,3.079784073634073e-05
reaction_diffusion,12,1.2933172911289148e-05,1.050604805641342e-05,2.764592136372812e-05
reaction_diffusion,13,1.0166328138438985e-05,7.853111128497403e-06,2.4338218281627633e-05
reaction_diffusion,14,6.876367933728034e-06,5.252475602901541e-06,2.1641926650772803e-05
reaction_diffusion,15,5.575809154834133e-06,4.512819486990338e-06,1.9184428310836665e-05
reaction_diffusion,16,4.500126124185044e-06,3.8093983221187955e-06,1.5141212315938901e-05
