system,step,latent_damage_mse,state_damage_rel_mse,direct_ground_damage_rel_mse
heat,1,0.0497763492166996,0.01080347504466772,8.693037671037018e-05
heat,2,0.019814029335975647,0.006305370945483446,8.362741937162355e-05
heat,3,0.01213277131319046,0.004796996712684631,7.609744352521375e-05
heat,4,0.009231934323906898,0.004156420007348061,7.622857810929418e-05
heat,5,0.007963456213474274,0.0038098094519227743,7.607162842759863e-05
heat,6,0.007312129717320204,0.0036475283559411764,7.652534259250388e-05
heat,7,0.007173445541411638,0.003627043217420578,7.75885273469612e-05
heat,8,0.007125783711671829,0.003611357882618904,7.966379052959383e-05
heat,9,0.007342552300542593,0.0036762552335858345,7.777377322781831e-05
heat,10,0.0077446140348911285,0.003768571186810732,7.51169936847873e-05
heat,11,0.008219262585043907,0.003843749174848199,7.806112262187526e-05
heat,12,0.008705681189894676,0.0038209338672459126,8.113685180433095e-05
heat,13,0.008896742016077042,0.0037157516926527023,8.22359070298262e-05
heat,14,0.009234070777893066,0.0037018945440649986,9.009915083879605e-05
heat,15,0.010020113550126553,0.003852385561913252,9.372424392495304e-05
heat,16,0.010987646877765656,0.003959746100008488,9.436471009394154e-05
