system,step,latent_damage_mse,state_damage_rel_mse,direct_ground_damage_rel_mse
reaction_diffusion,1,0.0009716640342958272,0.00026224530301988125,7.16779031790793e-05
reaction_diffusion,2,0.0004033559816889465,0.00018625879602041095,6.394803494913504e-05
reaction_diffusion,3,0.0002851702447514981,0.00016299095295835286,5.5576645536348224e-05
reaction_diffusion,4,0.00023744713689666241,0.00015121778415050358,4.9268412112724036e-05
reaction_diffusion,5,0.00021199534239713103,0.0001462274231016636,4.181107215117663e-05
reaction_diffusion,6,0.00019567142589949071,0.00014587950136046857,3.5723605833482e-05
reaction_diffusion,7,0.00018066569464281201,0.00014307029778137803,2.873869198083412e-05
reaction_diffusion,8,0.00017448885773774236,0.0001417418970959261,2.587532071629539e-05
reaction_diffusion,9,0.00016617901565041393,0.000140074931550771,1.9214929125155322e-05
reaction_diffusion,10,0.00016029235848691314,0.0001386297371936962,1.6298457921948284e-05
reaction_diffusion,11,0.00015524109767284244,0.00013472953287418932,1.2934860023960937e-05
reaction_diffusion,12,0.00015534843259956688,0.00013542530359700322,9.809806215343997e-06
reaction_diffusion,13,0.00015320001693908125,0.00013240572297945619,6.687840595986927e-06
reaction_diffusion,14,0.00015724745753686875,0.00013394623238127679,4.479622930375626e-06
reaction_diffusion,15,0.0001630182086955756,0.00013567109999712557,2.7310893528920133e-06
reaction_diffusion,16,0.00017167400801554322,0.00013893141294829547,1.5919508769002277e-06
