system,step,latent_damage_mse,state_damage_rel_mse,direct_ground_damage_rel_mse
reaction_diffusion,1,0.0005809779977425933,0.0001539477816550061,7.243472646223381e-05
reaction_diffusion,2,0.0002547191397752613,0.00012282378156669438,6.410835339920595e-05
reaction_diffusion,3,0.00019437626178842038,0.00012567095109261572,5.7551467762095854e-05
reaction_diffusion,4,0.00018312882457394153,0.00013323671009857208,5.0061185902450234e-05
reaction_diffusion,5,0.0001827731030061841,0.00014018116053193808,4.397934389999136e-05
reaction_diffusion,6,0.00017917428340297192,0.0001437263999832794,3.726184513652697e-05
reaction_diffusion,7,0.00017561347340233624,0.00014465920685324818,3.2026695407694206e-05
reaction_diffusion,8,0.00016686134040355682,0.0001399028260493651,2.6049139705719426e-05
reaction_diffusion,9,0.0001592519984114915,0.00013321085134521127,2.1009740521549247e-05
reaction_diffusion,10,0.0001492345763836056,0.00012461583537515253,1.6983665773295797e-05
reaction_diffusion,11,0.0001423076173523441,0.00011812450975412503,1.3136731467966456e-05
reaction_diffusion,12,0.00013363733887672424,0.00010941456275759265,1.0151539754588157e-05
reaction_diffusion,13,0.00012464776227716357,0.00010056290921056643,7.36350148144993e-06
reaction_diffusion,14,0.00011883181286975741,9.399187547387555e-05,5.063240223535104e-06
reaction_diffusion,15,0.00011378135241102427,8.764045924181119e-05,3.384679757800768e-06
reaction_diffusion,16,0.00010939666390186176,8.237543079303578e-05,2.0305301404732745e-06
