system,step,latent_damage_mse,state_damage_rel_mse,direct_ground_damage_rel_mse
reaction_diffusion,1,2.0208059140713885e-05,1.1105541943834396e-06,6.822971772635356e-05
reaction_diffusion,2,4.901484658148547e-07,7.525864020863082e-08,6.485297490144148e-05
reaction_diffusion,3,3.452919088431372e-07,1.715785060696362e-07,6.175384623929858e-05
reaction_diffusion,4,1.8581788197025162e-07,1.1648269548913959e-07,5.658000009134412e-05
reaction_diffusion,5,4.8222595694369375e-08,3.1891180807264163e-09,5.057925955043174e-05
reaction_diffusion,6,6.91912021011376e-08,2.044543556678491e-08,4.46806698164437e-05
reaction_diffusion,7,5.105720219944487e-07,3.398565695533762e-07,4.285751128918491e-05
reaction_diffusion,8,5.163673222341458e-07,4.047895743042318e-07,3.749940879060887e-05
reaction_diffusion,9,2.239181213781194e-07,1.5439651690485334e-07,3.226208355044946e-05
reaction_diffusion,10,1.213548017631183e-07,6.99281912375227e-08,2.7785979909822345e-05
reaction_diffusion,11,9.182189586454115e-08,8.686531494106475e-09,2.3726246581645682e-05
reaction_diffusion,12,8.456321154426405e-08,1.6421674686739607e-08,2.1899519197177142e-05
reaction_diffusion,13,8.62375770793733e-08,5.774389411072889e-09,2.127951847796794e-05
reaction_diffusion,14,6.016752251980506e-08,5.230552435619984e-09,1.756573692546226e-05
reaction_diffusion,15,7.668585055853328e-08,2.24263896342336e-08,1.4288209968071897e-05
reaction_diffusion,16,1.6840928651618015e-07,1.1385311182721125e-07,1.3033031791565008e-05
