system,step,latent_damage_mse,state_damage_rel_mse,direct_ground_damage_rel_mse
reaction_diffusion,1,0.00046196667244657874,8.392510062549263e-05,7.320126314880326e-05
reaction_diffusion,2,0.00016224644787143916,4.547781645669602e-05,6.666185072390363e-05
reaction_diffusion,3,8.90500086825341e-05,3.482137981336564e-05,5.967317702015862e-05
reaction_diffusion,4,6.951282557565719e-05,3.473926699371077e-05,5.4451058531412855e-05
reaction_diffusion,5,6.258665962377563e-05,3.716217906912789e-05,4.8934911319520324e-05
reaction_diffusion,6,6.713628681609407e-05,4.345532943261787e-05,4.385387364891358e-05
reaction_diffusion,7,7.089665450621396e-05,4.8702178901294246e-05,3.909434235538356e-05
reaction_diffusion,8,7.464834925485775e-05,5.3956162446411327e-05,3.396174724912271e-05
reaction_diffusion,9,7.769012881908566e-05,5.798449637950398e-05,2.987329389725346e-05
reaction_diffusion,10,7.997459033504128e-05,6.129514076747e-05,2.6108205929631367e-05
reaction_diffusion,11,8.160711877280846e-05,6.274702172959223e-05,2.1882611690671183e-05
reaction_diffusion,12,8.11488862382248e-05,6.27631088718772e-05,1.8161495972890407e-05
reaction_diffusion,13,8.239095041062683e-05,6.0904807469341904e-05,1.4703421584272292e-05
reaction_diffusion,14,8.08755139587447e-05,5.857494761585258e-05,1.2008182238787413e-05
reaction_diffusion,15,8.007732685655355e-05,5.582135418080725e-05,9.87299245025497e-06
reaction_diffusion,16,7.864289364079013e-05,5.239240636001341e-05,7.6094702308182605e-06
