system,step,latent_damage_mse,state_damage_rel_mse,direct_ground_damage_rel_mse
burgers,1,0.10960257798433304,0.017808007076382637,0.00016138397040776908
burgers,2,0.05423920974135399,0.012214340269565582,0.00015934481052681804
burgers,3,0.04091159999370575,0.009960324503481388,0.00014933757483959198
burgers,4,0.03630266338586807,0.009050928987562656,0.00015374454960692674
burgers,5,0.03529331460595131,0.008662090636789799,0.00016433425480499864
burgers,6,0.037144795060157776,0.00866464339196682,0.0001724809844745323
burgers,7,0.04079154133796692,0.00887477956712246,0.00017377924814354628
burgers,8,0.04526567831635475,0.008954038843512535,0.0001835657167248428
burgers,9,0.051607850939035416,0.008780772797763348,0.00020358304027467966
burgers,10,0.05906018242239952,0.008723128587007523,0.0002078084071399644
burgers,11,0.0660795047879219,0.008660772815346718,0.00020730559481307864
burgers,12,0.07411330193281174,0.008645047433674335,0.00021184376964811236
burgers,13,0.08549774438142776,0.008780109696090221,0.00020625354954972863
burgers,14,0.09824466705322266,0.008948306553065777,0.00022237312805373222
burgers,15,0.1076311469078064,0.00870258267968893,0.00022968664416112006
burgers,16,0.11530816555023193,0.008499527350068092,0.00024623420904390514
