system,step,latent_damage_mse,state_damage_rel_mse,direct_ground_damage_rel_mse
reaction_diffusion,1,0.000408414111007005,5.697269079973921e-05,7.173260382842273e-05
reaction_diffusion,2,0.00011927500599995255,2.268481330247596e-05,6.490322266472504e-05
reaction_diffusion,3,5.533338480745442e-05,1.0749541615950875e-05,6.060217856429517e-05
reaction_diffusion,4,2.8790193027816713e-05,5.903750206925906e-06,5.5773787607904524e-05
reaction_diffusion,5,1.6506897736690007e-05,3.7682016227336135e-06,5.1397648348938674e-05
reaction_diffusion,6,1.2649786185647827e-05,3.405299821679364e-06,4.7194658691296354e-05
reaction_diffusion,7,9.005014362628572e-06,2.693848728085868e-06,4.267268013791181e-05
reaction_diffusion,8,8.117312063404825e-06,2.293745637871325e-06,3.9369409932987764e-05
reaction_diffusion,9,6.038796072971309e-06,1.6993733424897073e-06,3.665059921331704e-05
reaction_diffusion,10,4.823828021471854e-06,1.1905209476026357e-06,3.260472294641659e-05
reaction_diffusion,11,3.6151582207821775e-06,8.122974008983874e-07,2.879106796171982e-05
reaction_diffusion,12,3.767341013372061e-06,9.81045673142944e-07,2.4448290787404403e-05
reaction_diffusion,13,3.648882966444944e-06,1.2796001556125702e-06,2.23070692300098e-05
reaction_diffusion,14,3.928437763534021e-06,1.7067507087631384e-06,1.876180976978503e-05
reaction_diffusion,15,4.214339242025744e-06,2.687484993657563e-06,1.606109981366899e-05
reaction_diffusion,16,5.413042345026042e-06,4.289711341698421e-06,1.3119628420099616e-05
