system,step,latent_damage_mse,state_damage_rel_mse,direct_ground_damage_rel_mse
reaction_diffusion,1,0.00037179188802838326,6.293266778811812e-05,7.174260827014223e-05
reaction_diffusion,2,9.128237434197217e-05,1.9553541278582998e-05,6.721744284732267e-05
reaction_diffusion,3,3.6369750887388363e-05,8.963704203779344e-06,6.23377418378368e-05
reaction_diffusion,4,1.9282691937405616e-05,5.263768798613455e-06,5.692453487426974e-05
reaction_diffusion,5,1.0788960025820415e-05,3.1256652164302068e-06,5.3400752221932635e-05
reaction_diffusion,6,7.174176516855368e-06,2.0087213670194615e-06,4.869702024734579e-05
reaction_diffusion,7,5.503474312718026e-06,1.4608937135562883e-06,4.4466480176197365e-05
reaction_diffusion,8,5.0383359848638065e-06,1.2959231980858021e-06,4.0726848965277895e-05
reaction_diffusion,9,5.271256213745801e-06,1.4117060800344916e-06,3.663404640974477e-05
reaction_diffusion,10,6.214883342181565e-06,1.7413436808055849e-06,3.277401265222579e-05
reaction_diffusion,11,6.8982817538199015e-06,1.970825451280689e-06,2.8872122129541822e-05
reaction_diffusion,12,6.732518158969469e-06,1.9927090306737227e-06,2.539391425671056e-05
reaction_diffusion,13,6.577233307325514e-06,1.962788928722148e-06,2.1744732293882407e-05
reaction_diffusion,14,6.338749244605424e-06,1.907717432914069e-06,1.916786641231738e-05
reaction_diffusion,15,7.004655344644561e-06,2.084520474454621e-06,1.6405929272877984e-05
reaction_diffusion,16,7.015186838543741e-06,1.9407209492783295e-06,1.3644246791955084e-05
