system,step,latent_damage_mse,state_damage_rel_mse,direct_ground_damage_rel_mse
heat,1,0.06055540218949318,0.013074159622192383,9.700954251457006e-05
heat,2,0.029156463220715523,0.008649371564388275,8.905270806280896e-05
heat,3,0.020490553230047226,0.007083419244736433,8.265442738775164e-05
heat,4,0.01686134561896324,0.006460861768573523,8.798870840109885e-05
heat,5,0.01531269308179617,0.006376915145665407,8.939511462813243e-05
heat,6,0.014984228648245335,0.0065156747587025166,9.02300380403176e-05
heat,7,0.015751913189888,0.006760283373296261,9.386546298628673e-05
heat,8,0.01697928085923195,0.007074494380503893,9.308799053542316e-05
heat,9,0.01875964179635048,0.007336137350648642,0.00010844421194633469
heat,10,0.021465852856636047,0.007743150927126408,0.00010818650480359793
heat,11,0.02460416592657566,0.008046794682741165,0.00011140564311062917
heat,12,0.028254343196749687,0.008217628113925457,0.00010435210424475372
heat,13,0.02937498316168785,0.007435931824147701,0.00012197576143080369
heat,14,0.028948651626706123,0.006690344773232937,0.0001264895690837875
heat,15,0.027584312483668327,0.006009567994624376,0.00012175265146652237
heat,16,0.027196664363145828,0.005653550382703543,0.0001304168108617887
