system,strategy,full_rel_mse,tail16_rel_mse,final_step_rel_mse
heat,latent,0.07199429720640182,0.08052556216716766,0.08709503710269928
heat,state,7.943807601928711,18.324926376342773,18.247621536254883
heat,latent_branch,0.0718594342470169,0.08013464510440826,0.08658763021230698
heat,hybrid_2,1.8736823797225952,4.523216247558594,6.2703022956848145
heat,hybrid_4,0.5840433239936829,1.3051515817642212,1.5682703256607056
heat,hybrid_8,0.21767157316207886,0.3925361931324005,0.43406009674072266
heat,hybrid_16,0.12152298539876938,0.1792210042476654,0.17753280699253082
