system,step,latent_damage_mse,state_damage_rel_mse,direct_ground_damage_rel_mse
reaction_diffusion,1,0.00012142125342506915,2.4501114239683375e-05,7.379336602753028e-05
reaction_diffusion,2,8.286757292808034e-06,5.1074721341137774e-06,7.308382191695273e-05
reaction_diffusion,3,2.0522059003269533e-06,1.0918300858975272e-06,6.439254502765834e-05
reaction_diffusion,4,7.104582095962542e-07,2.341802911587365e-07,5.48098141734954e-05
reaction_diffusion,5,2.920929205174616e-07,9.451863292042617e-09,4.8753154260339215e-05
reaction_diffusion,6,2.2527964915752818e-07,3.334758025275164e-09,4.767022983287461e-05
reaction_diffusion,7,2.3036156449052214e-07,2.3170422025486914e-08,4.331076343078166e-05
reaction_diffusion,8,5.249982564237143e-07,3.5442775470073684e-07,3.9046150050126016e-05
reaction_diffusion,9,2.164681518479483e-06,2.1153778106963728e-06,3.3469685149611905e-05
reaction_diffusion,10,4.011451892438345e-06,4.353305484983139e-06,3.0084300306043588e-05
reaction_diffusion,11,4.240461748850066e-06,4.562350113701541e-06,2.4536653654649854e-05
reaction_diffusion,12,6.3011166275828145e-06,7.028904747130582e-06,2.3417838747263886e-05
reaction_diffusion,13,6.621972261200426e-06,7.64625656302087e-06,1.9795215848716907e-05
reaction_diffusion,14,6.681296781607671e-06,7.667338650207967e-06,1.5816138329682872e-05
reaction_diffusion,15,6.923617092979839e-06,8.143572813423816e-06,1.3712047802982852e-05
reaction_diffusion,16,7.666539204365108e-06,9.020247489388566e-06,1.0302107511961367e-05
