system,step,latent_damage_mse,state_damage_rel_mse,direct_ground_damage_rel_mse
reaction_diffusion,1,0.0004799054586328566,6.328493327600881e-05,7.408674719044939e-05
reaction_diffusion,2,0.00013367491192184389,2.637898978719022e-05,6.809722981415689e-05
reaction_diffusion,3,6.393190415110439e-05,1.949957004399039e-05,6.326872244244441e-05
reaction_diffusion,4,3.9593283872818574e-05,1.875576526799705e-05,5.775311728939414e-05
reaction_diffusion,5,3.095642023254186e-05,1.92149182112189e-05,5.324459198163822e-05
reaction_diffusion,6,2.5553328669047914e-05,1.848571810114663e-05,4.894436278846115e-05
reaction_diffusion,7,2.057020719803404e-05,1.632479325053282e-05,4.429421096574515e-05
reaction_diffusion,8,1.7459831724409014e-05,1.4319820365926716e-05,4.1645787860034034e-05
reaction_diffusion,9,1.4674874364573043e-05,1.2382518434606027e-05,3.819531775661744e-05
reaction_diffusion,10,1.153368521045195e-05,9.601159945304971e-06,3.381200440344401e-05
reaction_diffusion,11,1.0590016245259903e-05,8.514653927704785e-06,3.088448283961043e-05
reaction_diffusion,12,8.248386620834935e-06,6.4005525928223506e-06,2.8146710974397138e-05
reaction_diffusion,13,6.693094746879069e-06,5.383751158660743e-06,2.3913005861686543e-05
reaction_diffusion,14,6.235704859136604e-06,4.493658252613386e-06,2.1760884919785894e-05
reaction_diffusion,15,5.1408278523012996e-06,3.6258802538213786e-06,1.8625860320753418e-05
reaction_diffusion,16,4.204136985208606e-06,3.08827497974562e-06,1.5684105164837092e-05
