system,step,latent_damage_mse,state_damage_rel_mse,direct_ground_damage_rel_mse
reaction_diffusion,1,0.0007287801709026098,0.00010441214544698596,7.610242028022185e-05
reaction_diffusion,2,0.00027167683583684266,4.732413435704075e-05,6.683401443297043e-05
reaction_diffusion,3,0.00014802100486122072,2.844882692443207e-05,6.0023998230462894e-05
reaction_diffusion,4,9.686082194093615e-05,1.9580502339522354e-05,5.5242566304514185e-05
reaction_diffusion,5,6.718692020513117e-05,1.4068527889321558e-05,5.015919668949209e-05
reaction_diffusion,6,5.039034294895828e-05,1.0730837857408915e-05,4.465952952159569e-05
reaction_diffusion,7,3.690445009851828e-05,7.993448889465071e-06,4.02918340114411e-05
reaction_diffusion,8,2.6886642444878817e-05,5.924938250245759e-06,3.623368320404552e-05
reaction_diffusion,9,2.001171378651634e-05,4.495239409152418e-06,3.183246371918358e-05
reaction_diffusion,10,1.4471515896730125e-05,3.194480996171478e-06,2.801287337206304e-05
reaction_diffusion,11,1.0125075277755968e-05,2.349788701394573e-06,2.4526341803721152e-05
reaction_diffusion,12,7.87083354225615e-06,1.7889623222799855e-06,2.0706052964669652e-05
reaction_diffusion,13,5.009747837902978e-06,1.085181338567054e-06,1.7980133634409867e-05
reaction_diffusion,14,3.1232370929501485e-06,6.684854838567844e-07,1.5481680748052895e-05
reaction_diffusion,15,1.890796511361259e-06,3.622383530910156e-07,1.3097625014779624e-05
reaction_diffusion,16,1.7814456896303454e-06,3.420592520342325e-07,1.1109656043117866e-05
