system,strategy,full_rel_mse,tail16_rel_mse,final_step_rel_mse,run_name,seed,latent_dim,rollout_len
reaction_diffusion,latent,0.0068778893910348,0.0145581178367137,0.0173255763947963,rd_seed13_ld16_rl112,13,16,112
reaction_diffusion,state,0.0831233337521553,0.2273024916648864,0.1872026622295379,rd_seed13_ld16_rl112,13,16,112
reaction_diffusion,latent_branch,0.008451267145574,0.0172889232635498,0.0232887715101242,rd_seed13_ld16_rl112,13,16,112
reaction_diffusion,hybrid_2,0.0376088544726371,0.116244152188301,0.1370962858200073,rd_seed13_ld16_rl112,13,16,112
reaction_diffusion,hybrid_4,0.0169693268835544,0.048358254134655,0.0640771239995956,rd_seed13_ld16_rl112,13,16,112
reaction_diffusion,hybrid_8,0.0091342162340879,0.0220539811998605,0.0271304156631231,rd_seed13_ld16_rl112,13,16,112
reaction_diffusion,hybrid_16,0.0066732983104884,0.0144830010831356,0.016711788251996,rd_seed13_ld16_rl112,13,16,112
reaction_diffusion,latent,0.0024571218527853,0.0024177259765565,0.0027397656813263,rd_seed13_ld20_rl80,13,20,80
reaction_diffusion,state,0.0879204794764518,0.0895139053463935,0.0781705304980278,rd_seed13_ld20_rl80,13,20,80
reaction_diffusion,latent_branch,0.0042055142112076,0.0039980127476155,0.0039812582544982,rd_seed13_ld20_rl80,13,20,80
reaction_diffusion,hybrid_2,0.0186696927994489,0.0177768059074878,0.0157906897366046,rd_seed13_ld20_rl80,13,20,80
reaction_diffusion,hybrid_4,0.006491526030004,0.0062213605269789,0.0058207530528306,rd_seed13_ld20_rl80,13,20,80
reaction_diffusion,hybrid_8,0.0036846220027655,0.0036232590209692,0.0036879270337522,rd_seed13_ld20_rl80,13,20,80
reaction_diffusion,hybrid_16,0.0028890138491988,0.0028914483264088,0.0031139936763793,rd_seed13_ld20_rl80,13,20,80
reaction_diffusion,latent,0.0034470616374164,0.0055528287775814,0.0070786573924124,rd_seed13_ld20_rl96,13,20,96
reaction_diffusion,state,0.0095083825290203,0.0230033732950687,0.0344872549176216,rd_seed13_ld20_rl96,13,20,96
reaction_diffusion,latent_branch,0.0061179976910352,0.0104548521339893,0.0141953006386756,rd_seed13_ld20_rl96,13,20,96
reaction_diffusion,hybrid_2,0.0052781784906983,0.0107561750337481,0.0172394067049026,rd_seed13_ld20_rl96,13,20,96
reaction_diffusion,hybrid_4,0.0038631909992545,0.0065442705526947,0.0088730081915855,rd_seed13_ld20_rl96,13,20,96
reaction_diffusion,hybrid_8,0.0035194414667785,0.0056084129028022,0.0071332538500428,rd_seed13_ld20_rl96,13,20,96
reaction_diffusion,hybrid_16,0.0034432453103363,0.0055225314572453,0.0069770473055541,rd_seed13_ld20_rl96,13,20,96
reaction_diffusion,latent,0.0070563028566539,0.0155256045982241,0.0187898389995098,rd_seed13_ld20_rl112,13,20,112
reaction_diffusion,state,0.0615917034447193,0.185529813170433,0.170662373304367,rd_seed13_ld20_rl112,13,20,112
reaction_diffusion,latent_branch,0.0079782037064433,0.0180040579289197,0.0239269230514764,rd_seed13_ld20_rl112,13,20,112
reaction_diffusion,hybrid_2,0.0102932984009385,0.0207477323710918,0.0277544986456632,rd_seed13_ld20_rl112,13,20,112
reaction_diffusion,hybrid_4,0.0056781233288347,0.0101608410477638,0.0122622596099972,rd_seed13_ld20_rl112,13,20,112
reaction_diffusion,hybrid_8,0.0043691243045032,0.0077881645411252,0.0088159069418907,rd_seed13_ld20_rl112,13,20,112
reaction_diffusion,hybrid_16,0.0040257424116134,0.007370960433036,0.0083484640344977,rd_seed13_ld20_rl112,13,20,112
reaction_diffusion,latent,0.0027710197027772,0.0039378846995532,0.0056834830902516,rd_seed13_ld24_rl80,13,24,80
reaction_diffusion,state,0.0347689017653465,0.0851839929819107,0.1372974514961242,rd_seed13_ld24_rl80,13,24,80
reaction_diffusion,latent_branch,0.0028933093417435,0.0036624632775783,0.0049701211974024,rd_seed13_ld24_rl80,13,24,80
reaction_diffusion,hybrid_2,0.0077497758902609,0.0144556500017642,0.0234373863786458,rd_seed13_ld24_rl80,13,24,80
reaction_diffusion,hybrid_4,0.0034926861990243,0.0043100453913211,0.0055641462095081,rd_seed13_ld24_rl80,13,24,80
reaction_diffusion,hybrid_8,0.0026873934548348,0.0028947142418473,0.003465374931693,rd_seed13_ld24_rl80,13,24,80
reaction_diffusion,hybrid_16,0.0024302520323544,0.0026339807081967,0.003208271227777,rd_seed13_ld24_rl80,13,24,80
reaction_diffusion,latent,0.0033514818642288,0.0055207717232406,0.0070833396166563,rd_seed13_ld24_rl96,13,24,96
reaction_diffusion,state,0.0084879882633686,0.019810751080513,0.0254144929349422,rd_seed13_ld24_rl96,13,24,96
reaction_diffusion,latent_branch,0.0052488623186945,0.0096422536298632,0.0138162886723876,rd_seed13_ld24_rl96,13,24,96
reaction_diffusion,hybrid_2,0.0049372473731637,0.0096871322020888,0.0131088271737098,rd_seed13_ld24_rl96,13,24,96
reaction_diffusion,hybrid_4,0.0034315634984523,0.0057034352794289,0.0074324440211057,rd_seed13_ld24_rl96,13,24,96
reaction_diffusion,hybrid_8,0.0027167326770722,0.0038391533307731,0.0046801273711025,rd_seed13_ld24_rl96,13,24,96
reaction_diffusion,hybrid_16,0.0026441232766956,0.0036825768183916,0.004416782874614,rd_seed13_ld24_rl96,13,24,96
reaction_diffusion,latent,0.0043410784564912,0.0082112038508057,0.009786126203835,rd_seed13_ld24_rl112,13,24,112
reaction_diffusion,state,0.0921538099646568,0.3028565049171448,0.3424376547336578,rd_seed13_ld24_rl112,13,24,112
reaction_diffusion,latent_branch,0.0079027730971574,0.0178941059857606,0.0251898579299449,rd_seed13_ld24_rl112,13,24,112
reaction_diffusion,hybrid_2,0.0254448633641004,0.0835534781217575,0.1199086233973503,rd_seed13_ld24_rl112,13,24,112
reaction_diffusion,hybrid_4,0.0073250760324299,0.0176670551300048,0.0244541633874177,rd_seed13_ld24_rl112,13,24,112
reaction_diffusion,hybrid_8,0.0046011046506464,0.0087843351066112,0.0100952042266726,rd_seed13_ld24_rl112,13,24,112
reaction_diffusion,hybrid_16,0.0043043326586484,0.0081990845501422,0.009556726552546,rd_seed13_ld24_rl112,13,24,112
reaction_diffusion,latent,0.0024388181045651,0.0028308692853897,0.0033425143919885,rd_seed13_ld28_rl80,13,28,80
reaction_diffusion,state,0.0168223101645708,0.0383239202201366,0.042581170797348,rd_seed13_ld28_rl80,13,28,80
reaction_diffusion,latent_branch,0.0034111619461327,0.0044119823724031,0.0052382322028279,rd_seed13_ld28_rl80,13,28,80
reaction_diffusion,hybrid_2,0.0052483971230685,0.0099584786221385,0.019159210845828,rd_seed13_ld28_rl80,13,28,80
reaction_diffusion,hybrid_4,0.0025809707585722,0.0026824667584151,0.0032479150686413,rd_seed13_ld28_rl80,13,28,80
reaction_diffusion,hybrid_8,0.002373237395659,0.0024242582730948,0.0028625463601201,rd_seed13_ld28_rl80,13,28,80
reaction_diffusion,hybrid_16,0.0023431966546922,0.0025026798248291,0.0030042082071304,rd_seed13_ld28_rl80,13,28,80
reaction_diffusion,latent,0.0026806411333382,0.0038664971943944,0.0048648230731487,rd_seed13_ld28_rl96,13,28,96
reaction_diffusion,state,0.1154053881764411,0.3070937991142273,0.4336127638816833,rd_seed13_ld28_rl96,13,28,96
reaction_diffusion,latent_branch,0.0044854995794594,0.0071816416457295,0.0090852603316307,rd_seed13_ld28_rl96,13,28,96
reaction_diffusion,hybrid_2,0.0350367277860641,0.0865498855710029,0.1074470430612564,rd_seed13_ld28_rl96,13,28,96
reaction_diffusion,hybrid_4,0.0115358224138617,0.0288339555263519,0.0416587628424167,rd_seed13_ld28_rl96,13,28,96
reaction_diffusion,hybrid_8,0.0042926417663693,0.0079439375549554,0.0101465042680501,rd_seed13_ld28_rl96,13,28,96
reaction_diffusion,hybrid_16,0.0030854663345962,0.0047985161654651,0.0057699517346918,rd_seed13_ld28_rl96,13,28,96
reaction_diffusion,latent,0.0042201760224998,0.0080288369208574,0.0096643716096878,rd_seed13_ld28_rl112,13,28,112
reaction_diffusion,state,0.0119053684175014,0.0281425341963768,0.0438010990619659,rd_seed13_ld28_rl112,13,28,112
reaction_diffusion,latent_branch,0.0056067621335387,0.0118367699906229,0.0161337610334157,rd_seed13_ld28_rl112,13,28,112
reaction_diffusion,hybrid_2,0.0072105871513485,0.0153322536498308,0.0214220341295003,rd_seed13_ld28_rl112,13,28,112
reaction_diffusion,hybrid_4,0.0055355532094836,0.010628018528223,0.0128039745613932,rd_seed13_ld28_rl112,13,28,112
reaction_diffusion,hybrid_8,0.0049899485893547,0.0094009069725871,0.0108687030151486,rd_seed13_ld28_rl112,13,28,112
reaction_diffusion,hybrid_16,0.0045857457444071,0.0085281915962696,0.0096740433946251,rd_seed13_ld28_rl112,13,28,112
reaction_diffusion,latent,0.0022787689231336,0.0023368555121123,0.0028453366830945,rd_seed13_ld32_rl80,13,32,80
reaction_diffusion,state,0.0189433135092258,0.0334647223353385,0.0354202315211296,rd_seed13_ld32_rl80,13,32,80
reaction_diffusion,latent_branch,0.0026780762709677,0.0027843362186104,0.0033528541680425,rd_seed13_ld32_rl80,13,32,80
reaction_diffusion,hybrid_2,0.0175468418747186,0.0339424982666969,0.0375446043908596,rd_seed13_ld32_rl80,13,32,80
reaction_diffusion,hybrid_4,0.0140591319650411,0.0302203763276338,0.0380949452519416,rd_seed13_ld32_rl80,13,32,80
reaction_diffusion,hybrid_8,0.0073204124346375,0.0147106684744358,0.019805284217,rd_seed13_ld32_rl80,13,32,80
reaction_diffusion,hybrid_16,0.0035707636270672,0.0053007104434072,0.006161943078041,rd_seed13_ld32_rl80,13,32,80
reaction_diffusion,latent,0.0049905967898666,0.0098746158182621,0.0129844769835472,rd_seed13_ld32_rl96,13,32,96
reaction_diffusion,state,0.0068289348855614,0.0101680560037493,0.0177377685904502,rd_seed13_ld32_rl96,13,32,96
reaction_diffusion,latent_branch,0.0072216857224702,0.0139373410493135,0.0178437456488609,rd_seed13_ld32_rl96,13,32,96
reaction_diffusion,hybrid_2,0.0033097004052251,0.0041054203175008,0.0050915982574224,rd_seed13_ld32_rl96,13,32,96
reaction_diffusion,hybrid_4,0.0026639434508979,0.0032984677236527,0.0039434200152754,rd_seed13_ld32_rl96,13,32,96
reaction_diffusion,hybrid_8,0.0025431916583329,0.0032669203355908,0.00392083870247,rd_seed13_ld32_rl96,13,32,96
reaction_diffusion,hybrid_16,0.0025207721628248,0.0033584516495466,0.0040793153457343,rd_seed13_ld32_rl96,13,32,96
reaction_diffusion,latent,0.0081645883619785,0.0198114775121212,0.0243009030818939,rd_seed13_ld32_rl112,13,32,112
reaction_diffusion,state,0.5926837921142578,1.5366029739379885,1.6793712377548218,rd_seed13_ld32_rl112,13,32,112
reaction_diffusion,latent_branch,0.01125352922827,0.0261556636542081,0.0327659361064434,rd_seed13_ld32_rl112,13,32,112
reaction_diffusion,hybrid_2,0.070170558989048,0.2630001008510589,0.4375822246074676,rd_seed13_ld32_rl112,13,32,112
reaction_diffusion,hybrid_4,0.0053264223970472,0.0116056883707642,0.0145436655730009,rd_seed13_ld32_rl112,13,32,112
reaction_diffusion,hybrid_8,0.0045025460422039,0.0092984810471534,0.0111519293859601,rd_seed13_ld32_rl112,13,32,112
reaction_diffusion,hybrid_16,0.004832467995584,0.0102718584239482,0.0123904822394251,rd_seed13_ld32_rl112,13,32,112
