system,strategy,full_rel_mse,tail16_rel_mse,final_step_rel_mse
reaction_diffusion,latent,0.002908982802182436,0.004606308881193399,0.005888180807232857
reaction_diffusion,state,0.0045285639353096485,0.008164308033883572,0.0111621068790555
reaction_diffusion,latent_branch,0.004128839820623398,0.006048875395208597,0.007461216300725937
reaction_diffusion,hybrid_2,0.003207738744094968,0.004944522865116596,0.00680994987487793
reaction_diffusion,hybrid_4,0.0026396317407488823,0.0033982100430876017,0.004245226737111807
reaction_diffusion,hybrid_8,0.0024693000596016645,0.0031786819454282522,0.0038697959389537573
reaction_diffusion,hybrid_16,0.0024205297231674194,0.003294333117082715,0.004076443146914244
