system,strategy,full_rel_mse,tail16_rel_mse,final_step_rel_mse
burgers,latent,inf,inf,inf
burgers,state,1.000020146369934,1.000008463859558,1.000001072883606
burgers,latent_branch,inf,inf,inf
burgers,hybrid_2,1.0000065565109253,1.0000056028366089,1.0000011920928955
burgers,hybrid_4,0.9999955892562866,1.0000027418136597,1.0000003576278687
burgers,hybrid_8,1.0028135776519775,1.0024901628494263,1.0003918409347534
burgers,hybrid_16,234.58985900878906,227.53131103515625,83.83334350585938
