system,step,latent_damage_mse,state_damage_rel_mse,direct_ground_damage_rel_mse
reaction_diffusion,1,0.0005956826498731971,8.384672401007265e-05,6.794505316065624e-05
reaction_diffusion,2,0.00017356325406581163,3.4583023079903796e-05,6.1912985984236e-05
reaction_diffusion,3,8.626768976682797e-05,1.8690096112550236e-05,5.488746319315396e-05
reaction_diffusion,4,5.2229595894459635e-05,1.1829657523776405e-05,5.1180613809265196e-05
reaction_diffusion,5,3.954578278353438e-05,9.241901352652349e-06,4.533884930424392e-05
reaction_diffusion,6,2.975731695187278e-05,7.358017228398239e-06,3.9937367546372116e-05
reaction_diffusion,7,2.3828195480746217e-05,6.42244685877813e-06,3.658488640212454e-05
reaction_diffusion,8,2.0014364054077305e-05,5.865324965270702e-06,3.192400254192762e-05
reaction_diffusion,9,1.9209057427360676e-05,6.212189418874914e-06,2.778575617412571e-05
reaction_diffusion,10,1.7896289136842825e-05,6.65895549900597e-06,2.3738877644063905e-05
reaction_diffusion,11,1.6117537597892806e-05,7.122027454897761e-06,2.037587000813801e-05
reaction_diffusion,12,1.508249988546595e-05,7.4252693593734875e-06,1.721319858916104e-05
reaction_diffusion,13,1.3087890692986548e-05,6.691481758025475e-06,1.4146669855108485e-05
reaction_diffusion,14,1.186649296869291e-05,6.148200554889627e-06,1.20483427963336e-05
reaction_diffusion,15,9.910802873491775e-06,5.240475729806349e-06,9.455641702516004e-06
reaction_diffusion,16,8.082343811111059e-06,4.1295293158327695e-06,7.767986062390264e-06
