system,step,latent_damage_mse,state_damage_rel_mse,direct_ground_damage_rel_mse
reaction_diffusion,1,0.0005729238037019968,5.533550211112015e-05,7.598999218316749e-05
reaction_diffusion,2,0.00016981498629320413,2.003929876082111e-05,7.046178507152945e-05
reaction_diffusion,3,6.544750067405403e-05,9.739280358189717e-06,6.399735866580158e-05
reaction_diffusion,4,2.729660081968177e-05,5.47456420463277e-06,5.894175046705641e-05
reaction_diffusion,5,1.1080020158260595e-05,3.0622968552052043e-06,5.304272417561151e-05
reaction_diffusion,6,5.822929324494908e-06,1.5817818166397046e-06,4.9245260015595704e-05
reaction_diffusion,7,2.956540129162022e-06,8.458086995233316e-07,4.429630280355923e-05
reaction_diffusion,8,1.7928745137396618e-06,3.6330715147414594e-07,3.9628219383303076e-05
reaction_diffusion,9,1.5119907175176195e-06,2.8406836349859077e-07,3.756727892323397e-05
reaction_diffusion,10,1.3738230109083815e-06,3.9846509025665e-07,3.3785127016017213e-05
reaction_diffusion,11,2.1457517505041324e-06,7.610464649587811e-07,2.7614518330665305e-05
reaction_diffusion,12,2.077154022117611e-06,1.1014036545020645e-06,2.3131897251005284e-05
reaction_diffusion,13,1.723932314234844e-06,1.0142401833945769e-06,2.2676917069475166e-05
reaction_diffusion,14,2.251116711704526e-06,1.2620200777746504e-06,1.934223109856248e-05
reaction_diffusion,15,1.8888259774030303e-06,1.4831030057393946e-06,1.647887438593898e-05
reaction_diffusion,16,2.9191248813731363e-06,1.7754113059709198e-06,1.2841484931414016e-05
