system,step,latent_damage_mse,state_damage_rel_mse,direct_ground_damage_rel_mse
reaction_diffusion,1,0.0003806459717452526,3.6291155993239954e-05,7.449993427144364e-05
reaction_diffusion,2,0.00010147556167794392,1.961783527804073e-05,6.920781743247062e-05
reaction_diffusion,3,4.8160251026274636e-05,1.923802847159095e-05,6.572477286681533e-05
reaction_diffusion,4,3.287364597781561e-05,2.0124642105656676e-05,6.434423266910017e-05
reaction_diffusion,5,2.9930577511549927e-05,2.053363641607575e-05,5.754644007538445e-05
reaction_diffusion,6,2.1739688236266375e-05,1.570238782733213e-05,5.094228617963381e-05
reaction_diffusion,7,2.1051488147350028e-05,1.6050053091021255e-05,4.7029338020365685e-05
reaction_diffusion,8,1.7429001673008315e-05,1.3967055565444753e-05,4.550200901576318e-05
reaction_diffusion,9,1.330613304162398e-05,1.0431164810142945e-05,3.9062138966983184e-05
reaction_diffusion,10,1.0175655916100368e-05,6.752808985766023e-06,3.872505476465449e-05
reaction_diffusion,11,5.851794412592426e-06,4.5154097279009875e-06,3.502361141727306e-05
reaction_diffusion,12,4.187184003967559e-06,2.4884914182621287e-06,3.124908835161477e-05
reaction_diffusion,13,4.648964932130184e-06,2.191902694903547e-06,2.680446777958423e-05
reaction_diffusion,14,5.162171873962507e-06,1.2222319583088392e-06,2.5423294573556632e-05
reaction_diffusion,15,4.792949766851962e-06,8.58520650126593e-07,2.1207000827416778e-05
reaction_diffusion,16,5.23576181876706e-06,8.148011261255306e-07,1.8928667486761697e-05
