system,step,latent_damage_mse,state_damage_rel_mse,direct_ground_damage_rel_mse
heat,1,0.04664837196469307,0.012848878279328346,0.00010149741137865931
heat,2,0.02475106343626976,0.00924804899841547,9.917248826241121e-05
heat,3,0.020687201991677284,0.008493565954267979,9.690139995655045e-05
heat,4,0.020332839339971542,0.008640491403639317,9.284001134801656e-05
heat,5,0.021958813071250916,0.009337235242128372,9.732596663525328e-05
heat,6,0.025127965956926346,0.010598708875477314,0.00010518977796891704
heat,7,0.030192339792847633,0.012702609412372112,0.0001050339633366093
heat,8,0.0360557846724987,0.01490417867898941,0.00011379134957678616
heat,9,0.043827272951602936,0.016345439478754997,0.00011873360199388117
heat,10,0.05543196201324463,0.01722048781812191,0.00013049543485976756
heat,11,0.06918677687644958,0.01732344552874565,0.00012764042185153812
heat,12,0.08599502593278885,0.01747189275920391,0.00011937924864469096
heat,13,0.10291102528572083,0.017164545133709908,0.00013328221393749118
heat,14,0.12598717212677002,0.01699225790798664,0.00014547639875672758
heat,15,0.15516352653503418,0.016908353194594383,0.0001365317148156464
heat,16,0.1907452642917633,0.016748834401369095,0.00013289967318996787
